tweet_id|created_at|author_id|author_username|author_geo|conversation_id|referenced_id|reference_type|pub_rt_cnt|pub_like_cnt|pub_rep_cnt|pub_qt_cnt|depth
1529201495362752513|2022-05-24T20:43:42.000Z|1080477288955826176|RepMarkGreen||1529201495362752513|||1|5|0|0|0
1529184818386411521|2022-05-24T19:37:26.000Z|1080477288955826176|RepMarkGreen||1529184816918315018|1529184816918315018|replied_to|4|26|2|0|
1529613871153020930|2022-05-26T00:02:20.000Z|1344356576786866176|RepMTG|Rome, GA|1529613871153020930|1529555040414867457|quoted|1410|3905|2006|136|0
1529570886843604994|2022-05-25T21:11:32.000Z|1344356576786866176|RepMTG|Rome, GA|1529570886843604994|1485633174508122119|quoted|766|2967|1785|73|0
1529528947091902465|2022-05-25T18:24:52.000Z|1344356576786866176|RepMTG|Rome, GA|1529528910765072384|1529528945661591555|replied_to|1086|6116|2540|166|
1529528945661591555|2022-05-25T18:24:52.000Z|1344356576786866176|RepMTG|Rome, GA|1529528910765072384|1529528943010885632|replied_to|667|4368|891|272|
1529528943010885632|2022-05-25T18:24:51.000Z|1344356576786866176|RepMTG|Rome, GA|1529528910765072384|1529528941488349188|replied_to|530|2863|506|72|
1529498273190379521|2022-05-25T16:22:59.000Z|234057152|RepMGriffith|9th District of Virginia|1529498273190379521|||5|11|12|2|0
1529265112829370370|2022-05-25T00:56:29.000Z|234057152|RepMGriffith|9th District of Virginia|1529265112829370370|||4|17|46|3|0
1529673258504704000|2022-05-26T03:58:19.000Z|28602948|RepRaulGrijalva|Washington, D.C.|1529673258504704000|1529635327488450562|retweeted|8|0|0|0|0
1529673166712410114|2022-05-26T03:57:57.000Z|28602948|RepRaulGrijalva|Washington, D.C.|1529673166712410114|1529635090996858880|retweeted|7|0|0|0|0
1529526688186519556|2022-05-25T18:15:54.000Z|28602948|RepRaulGrijalva|Washington, D.C.|1529526688186519556|||10|34|4|0|0
1529515923643801600|2022-05-25T17:33:07.000Z|28602948|RepRaulGrijalva|Washington, D.C.|1529515923643801600|||20|74|2|0|0
1529199708526215170|2022-05-24T20:36:36.000Z|28602948|RepRaulGrijalva|Washington, D.C.|1529199708526215170|1529160021715701760|quoted|9|33|8|3|0
1529532036771454978|2022-05-25T18:37:09.000Z|2976606250|RepGrothman|Washington, D.C.|1529532036771454978|||3|7|14|2|0
1529457929509908488|2022-05-25T13:42:41.000Z|2976606250|RepGrothman|Washington, D.C.|1529457929509908488|||3|13|23|2|0
1529477037718634496|2022-05-25T14:58:36.000Z|1081243468327018496|RepMichaelGuest||1529477037718634496|||1|8|17|0|0
1529179697418063875|2022-05-24T19:17:05.000Z|1081243468327018496|RepMichaelGuest||1529179697418063875|||42|180|45|5|0
1529248792465362946|2022-05-24T23:51:38.000Z|1908143071|RepGuthrie|Kentucky's Second District|1529248792465362946|||1|21|27|3|0
1529093501849415687|2022-05-24T13:34:34.000Z|1908143071|RepGuthrie|Kentucky's Second District|1529093501849415687|||1|4|2|0|0
1529485168460849152|2022-05-25T15:30:55.000Z|1080851152151953410|RepJoshHarder||1529485168460849152|||13|77|20|1|0
1529174148232228866|2022-05-24T18:55:02.000Z|1080851152151953410|RepJoshHarder||1529174148232228866|||1|18|2|0|0
1529238519813644289|2022-05-24T23:10:49.000Z|1345787285179162624|RepHarshbarger|Kingsport, TN|1529238519813644289|||9|56|48|3|0
1529138170264178689|2022-05-24T16:32:04.000Z|1345787285179162624|RepHarshbarger|Kingsport, TN|1529138170264178689|||17|52|20|0|0
1529117922593067008|2022-05-24T15:11:37.000Z|1345787285179162624|RepHarshbarger|Kingsport, TN|1529117922593067008|||52|101|21|0|0
1529268270972473345|2022-05-25T01:09:02.000Z|237763317|RepHartzler|Harrisonville, Missouri|1529268270972473345|||4|29|198|14|0
1529102514465001475|2022-05-24T14:10:23.000Z|237763317|RepHartzler|Harrisonville, Missouri|1529102514465001475|||6|35|42|2|0
1529571907506515968|2022-05-25T21:15:35.000Z|1082086081238102018|RepJahanaHayes|Waterbury, CT|1529571907506515968|||10|29|9|3|0
1529553304237355008|2022-05-25T20:01:40.000Z|1082086081238102018|RepJahanaHayes|Waterbury, CT|1529553304237355008|||2|25|2|0|0
1529525251100532738|2022-05-25T18:10:11.000Z|1082086081238102018|RepJahanaHayes|Waterbury, CT|1529525251100532738|||24|112|38|1|0
1529256393764741128|2022-05-25T00:21:51.000Z|1082086081238102018|RepJahanaHayes|Waterbury, CT|1529256392774889472|1529256392774889472|replied_to|0|32|2|0|
1529256392774889472|2022-05-25T00:21:50.000Z|1082086081238102018|RepJahanaHayes|Waterbury, CT|1529256392774889472|||3|36|1|0|0
1529209723903410176|2022-05-24T21:16:24.000Z|1067818539179024386|repkevinhern|Oklahoma, USA|1529209723903410176|||7|13|72|4|0
1529190760628756481|2022-05-24T20:01:02.000Z|1067818539179024386|repkevinhern|Oklahoma, USA|1529190760628756481|1529140032191307777|retweeted|2|0|0|0|0
1529162991220183041|2022-05-24T18:10:42.000Z|1067818539179024386|repkevinhern|Oklahoma, USA|1529162991220183041|1529162582493474821|retweeted|18|0|0|0|0
1529111302530076672|2022-05-24T14:45:18.000Z|1067818539179024386|repkevinhern|Oklahoma, USA|1529111302530076672|||1|7|11|0|0
1529105058708832262|2022-05-24T14:20:30.000Z|1067818539179024386|repkevinhern|Oklahoma, USA|1529105058708832262|1528831129695858689|retweeted|133|0|0|0|0
1529222442341703680|2022-05-24T22:06:56.000Z|1344416719260016641|RepHerrell|New Mexico & Washington, DC|1529222442341703680|||12|56|97|7|0
1529197943328317440|2022-05-24T20:29:35.000Z|1344416719260016641|RepHerrell|New Mexico & Washington, DC|1529197943328317440|1529197883752423426|retweeted|12|0|0|0|0
1529180926797926400|2022-05-24T19:21:58.000Z|1344416719260016641|RepHerrell|New Mexico & Washington, DC|1529180926797926400|1529176557159342081|quoted|158|876|75|6|0
1529130846292217859|2022-05-24T16:02:58.000Z|1344416719260016641|RepHerrell|New Mexico & Washington, DC|1529130846292217859|||38|53|10|3|0
